timestamp,Tair_C,RH_p,distance_m,Tinternal_C,T100_C,T50_C,T25_C,T10_C,T5_C,T0_C,T5s_C,T10s_C,T25s_C,T50s_C
11/23/23 11:21,1.5,93,NaN,1.56,0.31,0.19,1.75,0.13,0.13,0.13,0.63,1.5,3.81,6.13
11/23/23 11:25,1.5,93,1.097782723,1.56,0.25,0.13,1.75,0.06,0.13,0.13,0.63,1.5,3.81,6.06
11/23/23 11:29,1.5,93,1.100772598,1.5,0.19,0.06,-0.06,0.06,0.13,0.13,0.69,1.5,3.81,6.06
11/23/23 11:33,1.4,93,NaN,1.5,0.19,0.06,1.63,0.06,0.13,0.13,0.69,1.5,3.81,6.06
11/23/23 11:37,1.4,93,1.096420335,1.5,0.13,0,1.56,0.06,0.13,0.19,0.63,1.5,3.81,6.06
11/23/23 11:41,1.4,92.9,1.096420335,1.44,0.13,0,0,0.06,0.13,0.13,0.63,1.5,3.88,6.06
11/23/23 11:45,1.4,92.9,1.100738258,1.44,0.13,0,-0.06,0.06,0.13,0.19,0.63,1.5,3.81,6.06
11/23/23 11:49,1.3,93,NaN,1.44,0.13,-0.06,-0.13,0.06,0.13,0.13,0.63,1.5,3.88,6.06
11/23/23 11:53,1.3,93,1.093729985,1.38,0.13,-0.06,1.5,0.06,0.13,0.13,0.63,1.5,3.81,6.06
11/23/23 11:57,1.3,92.9,1.092733723,1.38,0.06,-0.06,-0.13,0,0.13,0.19,0.63,1.5,3.81,6.06
11/23/23 12:01,1.3,92.9,1.093563942,1.31,0.06,-0.06,1.44,0,0.13,0.19,0.63,1.44,3.88,6.06
11/23/23 12:05,1.2,92.9,NaN,1.31,0.06,-0.06,1.38,0,0.06,0.13,0.63,1.5,3.81,6.06
11/23/23 12:09,1.2,92.9,1.093862736,1.31,0.06,-0.13,-0.25,0,0.06,0.19,0.63,1.5,3.88,6.06
11/23/23 12:13,1.2,92.9,1.089214359,1.31,0.06,-0.06,1.5,0,0.13,0.13,0.63,1.5,3.81,6.06
11/23/23 12:17,1.2,92.9,1.092534628,1.31,0,-0.06,1.5,0,0.13,0.13,0.63,1.5,3.81,6.06
11/23/23 12:21,1.2,93,1.092866655,1.25,0.06,-0.06,1.5,0,0.13,0.19,0.63,1.5,3.81,6.06
11/23/23 12:25,1.2,93,1.093530709,1.25,0.06,-0.06,1.44,0,0.13,0.19,0.63,1.5,3.81,6.06
11/23/23 12:29,1.2,92.9,1.093696722,1.25,0,-0.06,1.38,0,0.13,0.19,0.63,1.5,3.81,6.06
11/23/23 12:33,1.2,92.9,1.089380372,1.25,0,-0.13,1.44,0,0.13,0.13,0.63,1.5,3.81,6.06
11/23/23 12:37,1.1,92.7,1.093663362,1.25,-0.06,-0.13,1.38,0,0.13,0.13,0.63,1.5,3.81,6.06
11/23/23 12:41,1.1,92.7,1.097646959,1.19,-0.13,-0.25,1.31,0,0.13,0.13,0.63,1.5,3.81,6.06
11/23/23 12:45,1,92.7,1.089812988,1.19,-0.13,-0.13,1.31,0,0.13,0.13,0.63,1.5,3.81,6.06
11/23/23 12:49,1,92.7,1.089812988,1.13,-0.13,-0.25,1.31,0,0.13,0.19,0.63,1.5,3.81,6.06
11/23/23 12:53,1,92.5,1.093132046,1.19,-0.06,-0.13,1.31,0,0.13,0.19,0.63,1.5,3.81,6.06
11/23/23 12:57,1,92.5,1.097612776,1.13,-0.06,-0.13,1.44,0.06,0.13,0.13,0.63,1.5,3.81,6.06
11/23/23 13:01,1,92.5,1.096783011,1.13,-0.06,-0.06,-0.31,0.06,0.13,0.19,0.63,1.5,3.81,6.06
11/23/23 13:05,1,92.5,1.094127764,1.13,0,-0.13,1.5,0.06,0.13,0.19,0.63,1.5,3.88,6.06
11/23/23 13:09,1,92,1.093132046,1.13,-0.06,-0.13,-0.31,0,0.13,0.19,0.63,1.5,3.81,6.06
11/23/23 13:13,1,92,1.093297999,1.13,-0.06,-0.19,1.31,0,0.13,0.19,0.63,1.5,3.81,6.06
11/23/23 13:17,1,91.4,1.093961811,1.13,-0.06,-0.13,1.44,0.06,0.13,0.19,0.63,1.5,3.81,6.06
11/23/23 13:21,1,91.4,1.08881727,1.13,-0.13,-0.19,-0.31,0.06,0.13,0.19,0.63,1.5,3.81,6.06
11/23/23 13:25,1.1,91.1,1.093165413,1.13,-0.06,-0.13,-0.25,0.06,0.19,0.19,0.63,1.5,3.81,6.06
11/23/23 13:29,1.1,91.1,1.094327295,1.13,-0.06,-0.13,1.44,0.06,0.13,0.19,0.63,1.5,3.81,6.06
11/23/23 13:33,1.1,90.8,1.089015832,1.13,0,-0.13,-0.31,0.13,0.19,0.19,0.63,1.5,3.81,6.06
11/23/23 13:37,1.1,90.8,1.090343698,1.13,0,-0.06,1.44,0.13,0.19,0.19,0.63,1.5,3.81,6.06
11/23/23 13:41,1.1,90.9,1.093497379,1.19,0.06,0,1.5,0.13,0.19,0.19,0.63,1.5,3.81,6.06
11/23/23 13:45,1.1,90.9,1.093331396,1.19,0.13,0.13,-0.06,0.25,0.31,0.19,0.63,1.5,3.81,6.06
11/23/23 13:49,1.2,90.6,1.090542466,1.25,0.25,0.19,0.06,0.38,0.31,0.25,0.63,1.5,3.81,6.06
11/23/23 13:53,1.2,90.6,1.090874493,1.25,0.19,0.13,1.75,0.38,0.38,0.25,0.63,1.5,3.81,6.06
11/23/23 13:57,1.4,89.8,1.090109525,1.31,0.25,0.19,0,0.44,0.38,0.25,0.69,1.5,3.81,6.06
11/23/23 14:01,1.4,89.8,1.091438116,1.31,0.13,0.06,1.75,0.38,0.38,0.25,0.63,1.5,3.81,6.06
11/23/23 14:05,1.4,88.8,1.099243593,1.38,0.25,0.19,1.88,0.44,0.38,0.25,0.63,1.5,3.81,6.06
11/23/23 14:09,1.4,88.8,1.090441672,1.38,0.19,0.13,1.69,0.38,0.38,0.25,0.63,1.5,3.88,6.06
11/23/23 14:13,1.4,88.9,1.094759596,1.44,0.31,0.25,1.88,0.44,0.38,0.25,0.69,1.5,3.81,6.06
11/23/23 14:17,1.4,88.9,1.090607746,1.44,0.44,0.31,0.19,0.44,0.38,0.25,0.63,1.5,3.81,6.06
11/23/23 14:21,1.5,87.9,1.091969075,1.5,0.5,0.56,2.31,0.63,0.5,0.25,0.69,1.5,3.81,6.06
11/23/23 14:25,1.5,87.9,1.091636867,1.5,0.63,0.44,2.25,0.56,0.5,0.25,0.63,1.5,3.81,6.06
11/23/23 14:29,1.7,85.5,1.095025223,1.63,0.63,0.69,0.63,0.75,0.56,0.25,0.69,1.5,3.81,6.06
11/23/23 14:33,1.7,85.5,1.0913696,1.69,0.31,0.38,0.25,0.5,0.5,0.25,0.63,1.5,3.81,6.06
11/23/23 14:37,1.6,82.5,1.091337178,1.75,0.31,0.31,0.5,0.5,0.44,0.25,0.69,1.5,3.81,6.06
11/23/23 14:41,1.6,82.5,1.095490539,1.81,0.75,0.25,1.75,0.25,0.31,0.25,0.63,1.5,3.81,6.06
11/23/23 14:45,1.5,82.5,1.096453889,1.81,0.94,0.25,2,0.31,0.38,0.19,0.69,1.5,3.81,6.06
11/23/23 14:49,1.5,82.5,1.091969075,1.94,0.63,1.56,3.25,1.13,0.69,0.25,0.63,1.5,3.81,6.06
11/23/23 14:53,1.6,81.9,1.091004909,2.19,0.69,1.06,3.13,0.81,0.69,0.31,0.69,1.5,3.81,6.06
11/23/23 14:57,1.6,81.9,1.09216785,2.38,0.56,0.56,2.25,0.38,0.44,0.25,0.63,1.5,3.81,6.06
11/23/23 15:01,2.5,77.8,1.09744973,2.44,0.56,0.5,0.5,0.44,0.38,0.25,0.63,1.5,3.81,6.06
11/23/23 15:05,2.5,77.8,1.098281762,2.44,1.63,1.81,3.25,1,0.63,0.25,0.63,1.5,3.81,6.06
11/23/23 15:09,1.9,82.2,1.092265282,2.56,1.94,2,3.31,1.31,0.81,0.31,0.63,1.5,3.81,6.06
11/23/23 15:13,1.9,82.2,1.094758659,2.81,2.38,2.38,3.31,2.13,1.13,0.38,0.63,1.5,3.81,6.06
11/23/23 15:17,3.8,76.3,1.094696997,3.13,2.44,2.69,3.31,2,1.19,0.44,0.69,1.5,3.81,6.06
11/23/23 15:21,3.8,76.3,1.095697787,3.44,2,2.06,2.31,1.81,1.13,0.44,0.69,1.5,3.81,6.06
11/23/23 15:25,4.6,73.1,1.097279166,3.69,2.25,2.19,2.5,1.75,1.06,0.44,0.69,1.5,3.81,6.06
11/23/23 15:29,4.6,73.1,1.096443971,4,1.94,2,2,1.5,0.94,0.44,0.69,1.5,3.88,6.06
11/23/23 15:33,4.7,69.6,1.09714254,4.13,1.94,2,2.13,1.5,0.94,0.38,0.69,1.5,3.81,6.06
11/23/23 15:37,4.7,69.6,1.098312024,4.38,2.25,2.25,3.31,1.5,0.88,0.38,0.63,1.5,3.81,6.06
11/23/23 15:41,4.1,73.5,1.097793069,4.56,2,1.94,3.31,1.75,1,0.44,0.69,1.5,3.81,6.06
11/23/23 15:45,4.1,73.5,1.101297729,4.69,2.44,2.06,3.31,2.13,1.31,0.44,0.69,1.5,3.81,6.06
11/23/23 15:49,4.2,70.4,1.102163996,4.69,2.44,2.69,3.31,2.06,1.31,0.5,0.69,1.5,3.81,6.06
11/23/23 15:53,4.2,70.4,1.098491786,4.75,2.75,2.75,3.31,2.88,1.69,0.56,0.69,1.5,3.81,6
11/23/23 15:57,3.3,73.9,1.095541503,5.19,2.94,3,3.31,2.81,1.63,0.56,0.69,1.5,3.81,6.06
11/23/23 16:01,3.3,73.9,1.101207522,5.75,1.81,2,2.44,2.13,1.38,0.56,0.69,1.5,3.81,6.06
11/23/23 16:05,4.5,71,1.099085726,6,2.56,2.38,3.31,2.06,1.44,0.56,0.75,1.5,3.81,6.06
11/23/23 16:09,4.5,71,1.099085726,6.19,1.63,1.75,1.88,1.75,1.25,0.5,0.69,1.5,3.81,6.06
11/23/23 16:13,3.8,69.9,1.097866164,6.31,1.81,2.13,3.31,2.19,1.38,0.5,0.75,1.5,3.81,6.06
11/23/23 16:17,3.8,69.9,1.102870112,6.38,1.94,2.19,3.31,2.13,1.44,0.56,0.75,1.5,3.81,6.06
11/23/23 16:21,3.1,73.2,1.10214181,6.44,1.94,1.75,3.31,2.06,1.38,0.5,0.75,1.5,3.81,6.06
11/23/23 16:25,3.1,73.2,1.10214181,6.44,1.94,2.06,2.38,1.63,1.25,0.5,0.69,1.5,3.81,6.06
11/23/23 16:30,3.3,70.7,1.102540703,6.44,2.13,2.38,3.31,2.13,1.31,0.5,0.69,1.5,3.88,6.06
11/23/23 16:34,3.3,70.7,1.105707008,6.44,2.38,2.38,3.31,2.31,1.5,0.56,0.75,1.5,3.81,6.06
11/23/23 16:38,3.4,70.3,1.101406673,6.44,2.75,2.88,3.94,2.19,1.38,0.56,0.69,1.5,3.81,6.06
11/23/23 16:42,3.4,70.3,1.102740095,6.63,2.56,2.56,3.31,1.75,1.19,0.5,0.69,1.5,3.81,6
11/23/23 16:46,4,70,1.110610033,6.81,2.88,2.44,3.13,1.63,0.94,0.44,0.69,1.5,3.81,6.06
11/23/23 16:50,4,70,1.112445476,7.06,2.5,2.75,3.31,1.75,1.13,0.5,0.69,1.5,3.81,6.06
11/23/23 16:54,4.1,69.4,1.107305718,7.44,2.75,2.88,3.31,1.75,1.06,0.44,0.69,1.5,3.81,6
11/23/23 16:58,4.1,69.4,NaN,7.81,2.81,2.75,3.31,1.81,1.13,0.44,0.69,1.5,3.81,6
11/23/23 17:02,3.9,68.6,1.11274525,7.94,3.31,3.06,3.69,1.75,1.06,0.5,0.69,1.5,3.81,6
11/23/23 17:06,3.9,68.6,NaN,7.88,2.81,3.56,4.69,2.88,1.75,0.56,0.69,1.5,3.81,6
11/23/23 17:10,3.8,68.4,NaN,8,3,3.44,5,3.88,2.5,0.75,0.75,1.5,3.81,6.06
11/23/23 17:14,3.8,68.4,1.112544411,8.25,2.5,2.44,3.31,2.69,2,0.75,0.75,1.5,3.81,6.06
11/23/23 17:18,3.5,68.9,1.109274352,8.5,3.06,2.63,3.94,3.31,2.31,0.81,0.81,1.5,3.81,6
11/23/23 17:22,3.5,68.9,1.108107397,8.81,3,2.5,3.25,1.69,1.38,0.63,0.75,1.5,3.81,6.06
11/23/23 17:26,3.5,70.4,1.104939947,9.06,2.56,2.88,3.56,1.81,1.19,0.5,0.75,1.5,3.88,6
11/23/23 17:30,3.5,70.4,1.109107644,9.38,2.19,2.19,3.19,1.88,1.19,0.5,0.69,1.5,3.81,6
11/23/23 17:34,3.5,69.9,1.10860752,9.63,2.13,2,3.31,2.44,1.5,0.5,0.69,1.5,3.81,6
11/23/23 17:38,3.5,69.9,1.109107644,9.63,2.25,2.13,2.5,1.63,1.31,0.56,0.75,1.5,3.81,6.06
11/23/23 17:42,3.6,67.9,1.105973319,9.5,2.06,2,3.31,1.19,0.94,0.44,0.69,1.56,3.81,6.06
11/23/23 17:46,3.6,67.9,1.105973319,9.44,2.06,1.94,2,1.06,0.75,0.44,0.69,1.5,3.81,6
11/23/23 17:50,3.7,66.7,1.110842623,9.5,2.94,1.88,3.25,1,0.69,0.38,0.69,1.5,3.81,6
11/23/23 17:54,3.7,66.7,1.110509087,9.56,3.25,2.13,2.19,1.06,0.69,0.38,0.69,1.5,3.81,6.06
11/23/23 17:58,3.3,68.6,1.109373256,9.63,2.75,3,2.63,1.13,0.75,0.38,0.63,1.5,3.81,6
11/23/23 18:02,3.3,68.6,1.110873084,9.88,2.31,2.06,3.31,1.31,0.81,0.38,0.63,1.5,3.81,6
11/23/23 18:06,3.6,68.4,1.111642412,10.19,2.63,2.69,3.56,2.88,1.69,0.56,0.69,1.5,3.88,6.06
11/23/23 18:10,3.6,68.4,1.111308936,10.38,2.25,2.19,3.31,1.94,1.56,0.63,0.75,1.5,3.81,6
11/23/23 18:14,3.6,68.6,1.113143054,10.5,3.44,3,4.13,2.63,1.56,0.56,0.75,1.5,3.81,6.06
11/23/23 18:18,3.6,68.6,1.112309364,10.63,4,3.81,3.69,3.63,2.25,0.75,0.75,1.5,3.81,6.06
11/23/23 18:22,3.8,69.5,1.11171042,10.69,3.31,3.38,4.56,2.94,2.13,0.88,0.81,1.5,3.81,6
11/23/23 18:26,3.8,69.5,1.11271121,10.63,2.19,2.13,2.38,1.81,1.44,0.63,0.75,1.5,3.81,6
11/23/23 18:30,4.2,65.5,1.11802127,10.5,2.38,2.25,2.5,1.69,1.25,0.56,0.75,1.56,3.81,6
11/23/23 18:34,4.2,65.5,1.113347548,10.44,3.13,2.5,3.13,1.63,1.13,0.5,0.69,1.5,3.81,6.06
11/23/23 18:38,3.5,67.8,1.113108634,10.38,3.06,3.31,3.25,1.63,1.06,0.5,0.69,1.56,3.81,6
11/23/23 18:42,3.5,67.8,1.117276331,10.31,2.5,2.44,2.88,1.56,1.13,0.5,0.75,1.5,3.81,6
11/23/23 18:46,4.2,66.2,1.122194237,10.19,3.06,2.88,3.31,2.88,1.63,0.56,0.75,1.56,3.81,6
11/23/23 18:50,4.2,66.2,1.11802127,10.06,3.81,3.44,3.31,2.94,1.94,0.69,0.75,1.5,3.81,6
11/23/23 18:54,5,62.4,1.124145842,9.94,4.25,3.75,4.81,3,1.94,0.69,0.75,1.5,3.81,6
11/23/23 18:58,5,62.4,1.123978683,9.63,3.94,3.63,4.81,3.44,2.06,0.75,0.75,1.56,3.88,6
11/23/23 19:02,4.7,63.1,1.123873591,9.44,3.5,3.25,4.13,2.69,1.81,0.69,0.81,1.56,3.81,6
11/23/23 19:06,4.7,63.1,1.131892906,9.25,2.94,2.81,3.31,2.13,1.5,0.63,0.75,1.56,3.81,6
11/23/23 19:10,4,66.6,1.128130173,9.06,3,2.88,3.56,2.63,1.69,0.69,0.75,1.5,3.81,6
11/23/23 19:14,4,66.6,NaN,9,2.75,2.44,3.13,1.88,1.31,0.63,0.75,1.5,3.81,6
11/23/23 19:18,3.8,67.4,NaN,9.06,2.25,2.13,2.5,1.75,1.25,0.5,0.75,1.5,3.81,6
11/23/23 19:22,3.8,67.4,1.126889062,9.13,2.13,2.19,2.38,1.63,1.06,0.5,0.75,1.5,3.81,6
11/23/23 19:27,3.6,67.1,1.128482952,9.25,2.06,1.94,3.31,1.88,1.19,0.5,0.75,1.5,3.81,6
11/23/23 19:31,3.6,67.1,1.12948338,9.19,2,1.63,3.25,1.19,0.94,0.44,0.75,1.5,3.81,6
11/23/23 19:35,3.4,68.6,1.123741494,9.06,1.88,1.75,1.94,1.31,0.88,0.44,0.69,1.56,3.81,6
11/23/23 19:39,3.4,68.6,1.123074783,8.88,2.38,2.25,2.75,1.94,1.13,0.44,0.69,1.5,3.81,6
11/23/23 19:43,3,69.6,1.122928514,8.69,2.13,1.94,3.25,1.44,1,0.5,0.75,1.5,3.81,6
11/23/23 19:47,3,69.6,1.123261628,8.56,1.88,1.63,3.25,1.13,0.81,0.44,0.69,1.5,3.81,6
11/23/23 19:51,3.1,70.6,1.127796259,8.5,1.56,1.44,3.25,1.31,0.88,0.44,0.75,1.5,3.81,6
11/23/23 19:55,3.1,70.6,1.127463085,8.31,1.75,1.56,1.63,1.19,0.81,0.44,0.69,1.56,3.81,6
11/23/23 19:59,2.7,71.5,1.127145926,8.13,1.56,1.31,1.5,1.06,0.75,0.44,0.69,1.5,3.81,6
11/23/23 20:03,2.7,71.5,1.127811793,7.94,1.25,1.06,3.25,0.81,0.63,0.38,0.69,1.5,3.81,6
11/23/23 20:07,2.7,71.4,1.12847766,7.63,1.19,1,3.13,0.69,0.5,0.31,0.69,1.5,3.81,6
11/23/23 20:11,2.7,71.4,1.12897706,7.31,1.06,0.94,2.88,0.63,0.5,0.31,0.69,1.5,3.81,6
11/23/23 20:15,2.3,73.9,1.123833224,7,1.25,1.06,3.25,0.69,0.5,0.31,0.69,1.5,3.81,6
11/23/23 20:19,2.3,73.9,1.123001494,6.75,1.31,1.13,3.25,0.69,0.44,0.31,0.69,1.5,3.81,6
11/23/23 20:23,2.3,73.9,1.123334186,6.5,1.31,1.13,1.13,0.69,0.44,0.25,0.69,1.5,3.81,6
11/23/23 20:27,2.3,73.9,1.126661105,6.25,1.31,1.13,1.13,0.63,0.44,0.31,0.69,1.5,3.81,6
11/23/23 20:31,2.4,72.6,1.123538077,6,1.19,1.06,3.25,0.63,0.44,0.31,0.63,1.5,3.81,6
11/23/23 20:35,2.4,72.6,1.124536333,5.81,1.13,0.94,2.88,0.56,0.38,0.25,0.63,1.5,3.81,6.06
11/23/23 20:39,2.4,72.6,1.124203581,5.56,1,0.81,2.75,0.5,0.31,0.25,0.63,1.5,3.81,6
11/23/23 20:43,2.4,72.6,1.124536333,5.44,0.94,0.75,2.56,0.44,0.31,0.25,0.69,1.5,3.81,6
11/23/23 20:47,2.2,75.7,1.123130259,5.19,1,0.81,2.5,0.44,0.31,0.25,0.63,1.5,3.81,6
11/23/23 20:51,2.2,75.7,1.127454468,5,1.06,0.88,0.88,0.5,0.31,0.25,0.63,1.5,3.81,6
11/23/23 20:55,2.1,76.1,1.124921721,4.88,0.81,0.63,2.38,0.38,0.31,0.25,0.63,1.5,3.81,6
11/23/23 20:59,2.1,76.1,1.125753149,4.69,0.63,0.5,2.25,0.31,0.25,0.25,0.63,1.5,3.81,6
11/23/23 21:03,2.1,76.8,1.128247432,4.56,0.88,0.69,0.56,0.38,0.25,0.25,0.63,1.5,3.81,6
11/23/23 21:07,2.1,76.8,1.121429724,4.44,0.69,0.5,2.19,0.25,0.25,0.25,0.63,1.5,3.81,6
11/23/23 21:11,2,76.1,1.128707485,4.25,0.69,0.5,0.44,0.25,0.25,0.25,0.63,1.5,3.81,6
11/23/23 21:15,2,76.1,1.123553569,4.13,0.94,0.69,0.63,0.38,0.25,0.25,0.63,1.5,3.81,6
11/23/23 21:19,2,78.5,1.124384846,4,0.88,0.69,0.56,0.38,0.25,0.25,0.69,1.5,3.81,6
11/23/23 21:23,2,78.5,1.124218591,3.88,0.81,0.56,0.44,0.25,0.25,0.25,0.63,1.5,3.81,6
11/23/23 21:27,2.1,75.6,1.124921721,3.75,0.75,0.56,2.19,0.25,0.19,0.25,0.69,1.5,3.81,6
11/23/23 21:31,2.1,75.6,1.124755435,3.63,0.75,0.56,2.19,0.25,0.19,0.25,0.69,1.5,3.81,6
11/23/23 21:35,2,75.7,1.124717357,3.5,0.75,0.56,0.5,0.25,0.19,0.25,0.63,1.5,3.81,6
11/23/23 21:39,2,75.7,1.125881144,3.38,0.69,0.5,2.13,0.13,0.13,0.19,0.63,1.5,3.81,6
11/23/23 21:43,2,75.7,1.124717357,3.25,0.5,0.25,1.88,0.06,0.13,0.25,0.63,1.5,3.81,6
11/23/23 21:47,2,75.7,1.121225995,3.19,0.75,0.56,2.25,0.19,0.13,0.19,0.63,1.5,3.81,6
11/23/23 21:51,1.9,77.2,1.124845406,3.06,0.5,0.31,0.19,0.06,0.13,0.19,0.63,1.5,3.81,6
11/23/23 21:55,1.9,77.2,1.125510306,3,0.56,0.38,0.31,0.13,0.13,0.19,0.63,1.5,3.81,6
11/23/23 21:59,1.9,77.1,1.121354678,2.88,0.5,0.38,0.25,0.13,0.13,0.19,0.69,1.5,3.81,6
11/23/23 22:03,1.9,77.1,1.126341432,2.81,0.88,0.63,2.38,0.25,0.13,0.19,0.69,1.5,3.81,6
11/23/23 22:07,1.8,78.5,1.120818424,2.75,1,0.75,2.5,0.38,0.25,0.25,0.63,1.5,3.81,6
11/23/23 22:11,1.8,78.5,1.124474712,2.69,1,0.75,0.69,0.44,0.25,0.25,0.63,1.5,3.81,6
11/23/23 22:15,2.2,76.9,1.129782889,2.63,1.06,0.81,2.63,0.44,0.25,0.25,0.69,1.5,3.81,6
11/23/23 22:19,2.2,76.9,1.126955521,2.56,0.88,0.69,2.44,0.38,0.25,0.25,0.69,1.5,3.81,6
11/23/23 22:23,2.2,76.2,1.123296574,2.56,0.81,0.63,2.38,0.31,0.25,0.25,0.69,1.5,3.81,6
11/23/23 22:27,2.2,76.2,1.125791311,2.5,0.81,0.56,0.56,0.31,0.25,0.25,0.69,1.5,3.81,6
11/23/23 22:31,2.1,78.9,1.12159601,2.5,0.94,0.75,0.69,0.44,0.25,0.25,0.69,1.5,3.81,6
11/23/23 22:35,2.1,78.9,1.123258865,2.44,0.81,0.56,2.25,0.31,0.25,0.25,0.69,1.5,3.81,6
11/23/23 22:39,2.1,78.2,1.126750862,2.38,1.06,0.81,2.63,0.44,0.25,0.25,0.69,1.5,3.81,6
11/23/23 22:43,2.1,78.2,1.122760009,2.38,0.94,0.69,2.44,0.38,0.25,0.25,0.69,1.5,3.81,6
11/23/23 22:47,2.2,77.5,1.122464996,2.31,1.06,0.81,2.5,0.44,0.25,0.25,0.69,1.5,3.81,6
11/23/23 22:51,2.2,77.5,1.121633417,2.31,0.94,0.69,2.5,0.38,0.25,0.25,0.63,1.5,3.81,6
11/23/23 22:55,2.2,78.8,1.120469207,2.31,1.56,1.38,1.38,0.75,0.25,0.25,0.69,1.5,3.81,6
11/23/23 22:59,2.2,78.8,1.125791311,2.25,1.25,1,2.94,0.5,0.31,0.25,0.69,1.5,3.81,6
11/23/23 23:03,2.4,75.7,1.122872572,2.25,1.06,0.88,2.69,0.44,0.31,0.25,0.69,1.5,3.81,6
11/23/23 23:07,2.4,75.7,1.123704453,2.25,1.06,0.81,2.63,0.44,0.25,0.25,0.63,1.5,3.81,6
11/23/23 23:11,2.4,77.9,1.123538077,2.19,0.94,0.69,2.44,0.38,0.25,0.25,0.69,1.5,3.81,6
11/23/23 23:15,2.4,77.9,1.128196609,2.19,0.94,0.69,2.31,0.38,0.25,0.25,0.69,1.5,3.81,6
11/23/23 23:19,2.2,79.4,1.126622889,2.19,0.88,0.63,0.63,0.38,0.25,0.25,0.69,1.5,3.81,6
11/23/23 23:23,2.2,79.4,1.127953415,2.13,0.88,0.63,2.38,0.31,0.25,0.25,0.69,1.5,3.81,6
11/23/23 23:27,2.1,81.5,1.122926294,2.13,0.75,0.56,2.25,0.31,0.25,0.25,0.69,1.5,3.81,6
11/23/23 23:31,2.1,81.5,1.126750862,2.13,0.63,0.5,2.13,0.25,0.19,0.25,0.69,1.5,3.81,6
11/23/23 23:35,2,82.4,1.12388608,2.06,0.63,0.5,2.13,0.31,0.19,0.25,0.69,1.5,3.81,6
11/23/23 23:39,2,82.4,1.122722293,2.06,0.56,0.44,2,0.25,0.19,0.25,0.69,1.5,3.81,6
11/23/23 23:43,1.9,83,1.122850704,2,0.63,0.5,2,0.25,0.19,0.25,0.69,1.5,3.81,6
11/23/23 23:47,1.9,83,1.122185804,2,0.88,0.69,2.38,0.31,0.19,0.25,0.63,1.5,3.81,6
11/23/23 23:51,1.8,83.3,1.125139492,2,1.13,0.88,2.75,0.5,0.25,0.19,0.69,1.5,3.81,6
11/23/23 23:55,1.8,83.3,1.123145153,1.94,1.19,1,2.94,0.5,0.25,0.25,0.69,1.5,3.81,6
11/23/23 23:59,2.1,79.1,1.123924008,1.94,1.25,1,3.13,0.56,0.31,0.25,0.69,1.5,3.81,6
11/24/23 0:03,2.1,79.1,1.122261152,1.94,1.13,0.94,2.94,0.5,0.25,0.25,0.69,1.5,3.81,6
11/24/23 0:07,2.4,77.7,1.123870829,1.94,1.44,1.25,3.25,0.75,0.31,0.25,0.69,1.5,3.81,6
11/24/23 0:11,2.4,77.7,1.127863856,1.94,1.56,1.38,3.25,0.75,0.38,0.25,0.69,1.5,3.81,6
11/24/23 0:15,2.5,76,1.12374193,1.94,1.38,1.13,3.25,0.69,0.31,0.25,0.69,1.5,3.81,6
11/24/23 0:19,2.5,76,1.124074743,2,1.5,1.25,3.25,0.75,0.31,0.25,0.63,1.5,3.81,6
11/24/23 0:23,2.5,75.7,1.12374193,1.94,1.13,0.94,1,0.5,0.31,0.25,0.69,1.56,3.81,6
11/24/23 0:27,2.5,75.7,1.123076305,1.94,1.25,1.06,1.13,0.63,0.31,0.25,0.69,1.56,3.81,6
11/24/23 0:31,2.4,77.8,1.122872572,1.94,1.31,1.06,1,0.56,0.31,0.25,0.69,1.5,3.81,6
11/24/23 0:35,2.4,77.8,1.123704453,2,1.13,0.94,0.88,0.44,0.25,0.25,0.69,1.56,3.81,6
11/24/23 0:39,2.5,76.9,1.122743492,1.94,1.13,0.94,1,0.56,0.25,0.25,0.69,1.5,3.81,6
11/24/23 0:43,2.5,76.9,1.127402869,1.94,1.19,0.94,1,0.5,0.31,0.25,0.75,1.56,3.81,6
11/24/23 0:47,2.3,78.1,1.127659181,1.94,1.38,1.13,3.19,0.63,0.31,0.25,0.69,1.5,3.81,6
11/24/23 0:51,2.3,78.1,1.124165916,1.94,1.06,0.88,0.88,0.5,0.31,0.25,0.75,1.5,3.81,6
11/24/23 0:56,2.5,77.6,1.125405993,1.94,1,0.75,2.63,0.44,0.25,0.25,0.69,1.5,3.81,6
11/24/23 1:00,2.5,77.6,1.127402869,1.94,1.25,1,1.06,0.56,0.25,0.25,0.69,1.5,3.81,6
11/24/23 1:04,2.3,80.6,1.124332262,1.94,1.25,1,3,0.5,0.31,0.25,0.69,1.5,3.81,6
11/24/23 1:08,2.3,80.6,1.127991873,1.94,1.5,1.25,3.25,0.75,0.31,0.25,0.69,1.5,3.81,6
11/24/23 1:12,2.3,79.2,1.125330338,1.94,1,0.75,2.56,0.44,0.31,0.25,0.69,1.5,3.81,5.94
11/24/23 1:16,2.3,79.2,1.125496683,1.94,0.94,0.75,2.44,0.38,0.25,0.25,0.69,1.5,3.81,6
11/24/23 1:20,2.3,80.8,1.125330338,1.94,0.88,0.69,2.44,0.38,0.25,0.25,0.69,1.5,3.81,5.94
11/24/23 1:24,2.3,80.8,1.125330338,1.88,0.94,0.69,2.5,0.38,0.25,0.25,0.69,1.5,3.81,6
